a	b	n_two_tile	beta_bij	s_perm	overshoot_id	gauss_lgA_err	gauss_lgB_err	gauss_dA_err	gauss_dB_err	telescope_lg_err	telescope_psi_err	beta_duality_pw	beta_duality_sum_err	sum_pcl	delta_target	identity_err	certified
44	51	43	true	true	true	7.105427e-15	7.105427e-15	5.400125e-13	7.105427e-13	7.105427e-15	0.000000e0	true	0.000000e0	-7.507419624709283e-3	-7.507419624709238e-3	4.510281e-17	true
46	51	45	true	true	true	2.131628e-14	7.105427e-15	3.979039e-13	7.105427e-13	7.105427e-15	2.842171e-14	true	1.387779e-17	-7.763540942141748e-3	-7.763540942141683e-3	6.505213e-17	true
47	51	46	true	true	true	7.105427e-15	7.105427e-15	5.115908e-13	7.105427e-13	1.421085e-14	2.842171e-14	true	1.040834e-17	-7.919474251796376e-3	-7.919474251796371e-3	5.204170e-18	true
49	51	48	true	true	true	7.105427e-15	7.105427e-15	5.684342e-13	7.105427e-13	7.105427e-15	0.000000e0	true	6.938894e-18	-8.111814477959094e-3	-8.111814477959169e-3	7.459311e-17	true
50	51	49	true	true	true	0.000000e0	7.105427e-15	5.968559e-13	7.105427e-13	1.421085e-14	0.000000e0	true	3.469447e-18	-8.203165175745588e-3	-8.203165175745607e-3	1.908196e-17	true
3	52	2	true	true	true	4.440892e-16	2.842171e-14	2.398082e-14	6.536993e-13	1.998401e-15	8.881784e-15	true	4.683753e-17	-6.354768464951685e-4	-6.354768464940930e-4	1.075529e-15	true
5	52	4	true	true	true	4.440892e-16	2.842171e-14	4.618528e-14	6.536993e-13	2.664535e-15	1.065814e-14	true	1.387779e-17	-1.043316835754370e-3	-1.043316835753844e-3	5.264886e-16	true
7	52	6	true	true	true	8.881784e-16	2.842171e-14	7.105427e-14	6.536993e-13	2.664535e-15	7.105427e-15	true	1.734723e-17	-1.401376657757267e-3	-1.401376657756852e-3	4.150326e-16	true
9	52	8	true	true	true	1.776357e-15	2.842171e-14	9.237056e-14	6.536993e-13	6.217249e-15	1.065814e-14	true	1.734723e-17	-1.361065517918678e-3	-1.361065517918383e-3	2.942525e-16	true
11	52	10	true	true	true	3.552714e-15	2.842171e-14	1.136868e-13	6.536993e-13	5.329071e-15	7.105427e-15	true	3.469447e-17	-1.799895922270988e-3	-1.799895922270653e-3	3.343679e-16	true
15	52	14	true	true	true	0.000000e0	2.842171e-14	1.634248e-13	6.536993e-13	5.329071e-15	0.000000e0	true	6.938894e-18	-2.632254137060692e-3	-2.632254137060502e-3	1.895185e-16	true
17	52	16	true	true	true	3.552714e-15	2.842171e-14	1.989520e-13	6.536993e-13	7.105427e-15	1.421085e-14	true	2.428613e-17	-3.824492033683565e-3	-3.824492033683416e-3	1.491862e-16	true
19	52	18	true	true	true	3.552714e-15	2.842171e-14	1.989520e-13	6.536993e-13	7.105427e-15	1.421085e-14	true	2.081668e-17	-2.928610022063958e-3	-2.928610022063782e-3	1.756408e-16	true
21	52	20	true	true	true	7.105427e-15	2.842171e-14	2.415845e-13	6.536993e-13	7.105427e-15	4.263256e-14	true	2.775558e-17	-3.430507633111933e-3	-3.430507633111745e-3	1.877838e-16	true
23	52	22	true	true	true	0.000000e0	2.842171e-14	2.984279e-13	6.536993e-13	1.776357e-14	1.421085e-14	true	1.387779e-17	-4.555495630681367e-3	-4.555495630681256e-3	1.110223e-16	true
25	52	24	true	true	true	3.552714e-15	2.842171e-14	2.415845e-13	6.536993e-13	1.065814e-14	2.842171e-14	true	1.734723e-17	-5.069492164957235e-3	-5.069492164957118e-3	1.162265e-16	true
27	52	26	true	true	true	0.000000e0	2.842171e-14	2.842171e-13	6.536993e-13	2.131628e-14	2.842171e-14	true	1.387779e-17	-2.126437581688202e-3	-2.126437581688119e-3	8.283305e-17	true
29	52	28	true	true	true	7.105427e-15	2.842171e-14	3.552714e-13	6.536993e-13	1.421085e-14	1.421085e-14	true	6.938894e-18	-3.912065805288362e-3	-3.912065805288301e-3	6.071532e-17	true
31	52	30	true	true	true	1.065814e-14	2.842171e-14	3.552714e-13	6.536993e-13	2.131628e-14	2.842171e-14	true	1.387779e-17	-5.156186044405042e-3	-5.156186044405014e-3	2.862294e-17	true
33	52	32	true	true	true	0.000000e0	2.842171e-14	3.126388e-13	6.536993e-13	1.065814e-14	4.263256e-14	true	2.775558e-17	-5.676503120062005e-3	-5.676503120062025e-3	1.994932e-17	true
35	52	34	true	true	true	7.105427e-15	2.842171e-14	3.979039e-13	6.536993e-13	1.776357e-14	0.000000e0	true	1.387779e-17	-5.021101868167417e-3	-5.021101868167347e-3	7.025630e-17	true
37	52	36	true	true	true	3.552714e-15	2.842171e-14	4.547474e-13	6.536993e-13	2.486900e-14	0.000000e0	true	6.938894e-18	-6.233822969105973e-3	-6.233822969105953e-3	1.908196e-17	true
41	52	40	true	true	true	1.421085e-14	2.842171e-14	5.400125e-13	6.536993e-13	0.000000e0	0.000000e0	true	6.938894e-18	-6.926003526096412e-3	-6.926003526096425e-3	1.301043e-17	true
43	52	42	true	true	true	7.105427e-15	2.842171e-14	4.831691e-13	6.536993e-13	1.421085e-14	0.000000e0	true	6.938894e-18	-7.214820104656643e-3	-7.214820104656651e-3	7.806256e-18	true
45	52	44	true	true	true	2.131628e-14	2.842171e-14	5.968559e-13	6.536993e-13	7.105427e-15	0.000000e0	true	2.081668e-17	-7.411948009395768e-3	-7.411948009395763e-3	4.336809e-18	true
47	52	46	true	true	true	7.105427e-15	2.842171e-14	5.115908e-13	6.536993e-13	1.421085e-14	5.684342e-14	true	6.938894e-18	-7.648542493331856e-3	-7.648542493331786e-3	7.025630e-17	true
49	52	48	true	true	true	7.105427e-15	2.842171e-14	5.684342e-13	6.536993e-13	0.000000e0	5.684342e-14	true	1.387779e-17	-7.860549048163126e-3	-7.860549048163204e-3	7.806256e-17	true
51	52	50	true	true	true	7.105427e-15	2.842171e-14	7.105427e-13	6.536993e-13	7.105427e-15	2.842171e-14	true	2.428613e-17	-8.047176189081373e-3	-8.047176189081427e-3	5.377643e-17	true
2	53	1	true	true	true	1.110223e-16	0.000000e0	1.065814e-14	5.400125e-13	7.771561e-16	1.110223e-15	true	0.000000e0	-3.236197196685754e-4	-3.236197196655258e-4	3.049644e-15	true
3	53	2	true	true	true	4.440892e-16	0.000000e0	2.398082e-14	5.400125e-13	4.440892e-16	2.664535e-15	true	4.163336e-17	-4.855853021419072e-4	-4.855853021399313e-4	1.975850e-15	true
4	53	3	true	true	true	4.440892e-16	0.000000e0	3.463896e-14	5.400125e-13	0.000000e0	0.000000e0	true	1.734723e-18	-8.853114493470775e-4	-8.853114493455709e-4	1.506607e-15	true
5	53	4	true	true	true	4.440892e-16	0.000000e0	4.618528e-14	5.400125e-13	8.881784e-16	8.881784e-15	true	1.387779e-17	-9.290723465317603e-4	-9.290723465306405e-4	1.119764e-15	true
6	53	5	true	true	true	4.440892e-16	0.000000e0	5.684342e-14	5.400125e-13	0.000000e0	1.065814e-14	true	2.428613e-17	-7.439090183121609e-4	-7.439090183112285e-4	9.324139e-16	true
7	53	6	true	true	true	8.881784e-16	0.000000e0	7.105427e-14	5.400125e-13	0.000000e0	1.421085e-14	true	1.734723e-17	-1.356760228825613e-3	-1.356760228824718e-3	8.946836e-16	true
8	53	7	true	true	true	8.881784e-16	0.000000e0	8.881784e-14	5.400125e-13	1.776357e-15	7.105427e-15	true	3.469447e-18	-1.431925025175270e-3	-1.431925025174556e-3	7.147061e-16	true
9	53	8	true	true	true	1.776357e-15	0.000000e0	9.237056e-14	5.400125e-13	8.881784e-16	1.065814e-14	true	4.163336e-17	-8.899699908705343e-4	-8.899699908698263e-4	7.079840e-16	true
10	53	9	true	true	true	8.881784e-16	0.000000e0	1.030287e-13	5.400125e-13	8.881784e-16	1.065814e-14	true	3.469447e-18	-2.058503089344400e-3	-2.058503089343890e-3	5.100087e-16	true
11	53	10	true	true	true	3.552714e-15	0.000000e0	1.136868e-13	5.400125e-13	8.881784e-16	1.776357e-14	true	2.081668e-17	-1.444133079635565e-3	-1.444133079635021e-3	5.436190e-16	true
12	53	11	true	true	true	0.000000e0	0.000000e0	1.350031e-13	5.400125e-13	1.776357e-15	2.842171e-14	true	2.081668e-17	-2.286043435086813e-3	-2.286043435086430e-3	3.825065e-16	true
13	53	12	true	true	true	1.776357e-15	0.000000e0	1.421085e-13	5.400125e-13	3.552714e-15	2.842171e-14	true	3.469447e-17	-2.948624720968615e-3	-2.948624720968315e-3	2.996735e-16	true
14	53	13	true	true	true	1.776357e-15	0.000000e0	1.563194e-13	5.400125e-13	0.000000e0	2.131628e-14	true	1.387779e-17	-1.967654906849310e-3	-1.967654906848880e-3	4.302114e-16	true
15	53	14	true	true	true	0.000000e0	0.000000e0	1.634248e-13	5.400125e-13	1.776357e-15	2.842171e-14	true	3.469447e-18	-2.938582219977175e-3	-2.938582219976850e-3	3.256943e-16	true
16	53	15	true	true	true	0.000000e0	0.000000e0	1.705303e-13	5.400125e-13	1.776357e-15	7.105427e-15	true	6.938894e-18	-3.053362611746523e-3	-3.053362611746218e-3	3.048777e-16	true
17	53	16	true	true	true	3.552714e-15	0.000000e0	1.989520e-13	5.400125e-13	1.776357e-15	2.131628e-14	true	2.428613e-17	-3.600961953653079e-3	-3.600961953652780e-3	2.996735e-16	true
18	53	17	true	true	true	3.552714e-15	0.000000e0	2.131628e-13	5.400125e-13	3.552714e-15	3.552714e-14	true	2.775558e-17	-1.136038105055445e-3	-1.136038105055137e-3	3.083471e-16	true
19	53	18	true	true	true	3.552714e-15	0.000000e0	1.989520e-13	5.400125e-13	1.776357e-15	1.421085e-14	true	1.387779e-17	-2.593106889022213e-3	-2.593106889022012e-3	2.012279e-16	true
20	53	19	true	true	true	1.776357e-15	0.000000e0	2.415845e-13	5.400125e-13	1.776357e-15	2.842171e-14	true	6.938894e-18	-3.181665823889346e-3	-3.181665823889212e-3	1.335737e-16	true
21	53	20	true	true	true	7.105427e-15	0.000000e0	2.415845e-13	5.400125e-13	0.000000e0	2.842171e-14	true	1.387779e-17	-4.004856889787675e-3	-4.004856889787531e-3	1.439820e-16	true
22	53	21	true	true	true	3.552714e-15	0.000000e0	2.131628e-13	5.400125e-13	3.552714e-15	2.842171e-14	true	6.938894e-18	-3.945851074176418e-3	-3.945851074176179e-3	2.385245e-16	true
23	53	22	true	true	true	0.000000e0	0.000000e0	2.984279e-13	5.400125e-13	3.552714e-15	4.263256e-14	true	6.938894e-18	-4.187958715949943e-3	-4.187958715949748e-3	1.951564e-16	true
24	53	23	true	true	true	0.000000e0	0.000000e0	2.700062e-13	5.400125e-13	7.105427e-15	4.263256e-14	true	1.387779e-17	-4.600411812466647e-3	-4.600411812466570e-3	7.719519e-17	true
25	53	24	true	true	true	3.552714e-15	0.000000e0	2.415845e-13	5.400125e-13	3.552714e-15	4.263256e-14	true	1.387779e-17	-4.833299450438452e-3	-4.833299450438330e-3	1.222980e-16	true
26	53	25	true	true	true	3.552714e-15	0.000000e0	3.126388e-13	5.400125e-13	3.552714e-15	5.684342e-14	true	1.734723e-17	-5.112688746349564e-3	-5.112688746349518e-3	4.683753e-17	true
27	53	26	true	true	true	0.000000e0	0.000000e0	2.842171e-13	5.400125e-13	1.065814e-14	1.421085e-14	true	0.000000e0	-1.278888323356000e-3	-1.278888323355819e-3	1.808449e-16	true
28	53	27	true	true	true	7.105427e-15	0.000000e0	3.268497e-13	5.400125e-13	3.552714e-15	4.263256e-14	true	6.938894e-18	-2.664072332336879e-3	-2.664072332336787e-3	9.280771e-17	true
29	53	28	true	true	true	7.105427e-15	0.000000e0	3.552714e-13	5.400125e-13	7.105427e-15	7.105427e-14	true	6.938894e-18	-3.495589648613481e-3	-3.495589648613400e-3	8.023096e-17	true
30	53	29	true	true	true	7.105427e-15	0.000000e0	3.268497e-13	5.400125e-13	1.065814e-14	5.684342e-14	true	0.000000e0	-4.208772970501952e-3	-4.208772970501875e-3	7.632783e-17	true
31	53	30	true	true	true	1.065814e-14	0.000000e0	3.552714e-13	5.400125e-13	7.105427e-15	4.263256e-14	true	6.938894e-18	-4.631376845648485e-3	-4.631376845648465e-3	1.994932e-17	true
32	53	31	true	true	true	7.105427e-15	0.000000e0	3.694822e-13	5.400125e-13	3.552714e-15	5.684342e-14	true	1.387779e-17	-4.689521002607664e-3	-4.689521002607594e-3	7.025630e-17	true
33	53	32	true	true	true	0.000000e0	0.000000e0	3.126388e-13	5.400125e-13	0.000000e0	2.842171e-14	true	0.000000e0	-5.374062523355825e-3	-5.374062523355778e-3	4.683753e-17	true
34	53	33	true	true	true	0.000000e0	0.000000e0	3.979039e-13	5.400125e-13	3.552714e-15	5.684342e-14	true	2.081668e-17	-5.702346184904753e-3	-5.702346184904704e-3	4.943962e-17	true
35	53	34	true	true	true	7.105427e-15	0.000000e0	3.979039e-13	5.400125e-13	7.105427e-15	9.947598e-14	true	1.040834e-17	-6.165944294960221e-3	-6.165944294960163e-3	5.811324e-17	true
36	53	35	true	true	true	0.000000e0	0.000000e0	4.263256e-13	5.400125e-13	1.065814e-14	2.842171e-14	true	1.387779e-17	-5.214712135248661e-3	-5.214712135248599e-3	6.245005e-17	true
37	53	36	true	true	true	3.552714e-15	0.000000e0	4.547474e-13	5.400125e-13	7.105427e-15	5.684342e-14	true	1.387779e-17	-5.812671545022193e-3	-5.812671545022149e-3	4.423545e-17	true
38	53	37	true	true	true	7.105427e-15	0.000000e0	3.694822e-13	5.400125e-13	7.105427e-15	5.684342e-14	true	6.938894e-18	-6.010626890814294e-3	-6.010626890814242e-3	5.204170e-17	true
39	53	38	true	true	true	1.421085e-14	0.000000e0	4.547474e-13	5.400125e-13	3.552714e-15	2.842171e-14	true	2.775558e-17	-6.446126430479680e-3	-6.446126430479636e-3	4.423545e-17	true
40	53	39	true	true	true	7.105427e-15	0.000000e0	5.400125e-13	5.400125e-13	1.421085e-14	5.684342e-14	true	1.387779e-17	-6.090159811612293e-3	-6.090159811612326e-3	3.295975e-17	true
41	53	40	true	true	true	1.421085e-14	0.000000e0	5.400125e-13	5.400125e-13	1.421085e-14	5.684342e-14	true	2.081668e-17	-6.579988695614334e-3	-6.579988695614335e-3	8.673617e-19	true
42	53	41	true	true	true	7.105427e-15	0.000000e0	4.547474e-13	5.400125e-13	1.421085e-14	8.526513e-14	true	6.938894e-18	-6.873981410669805e-3	-6.873981410669823e-3	1.821460e-17	true
43	53	42	true	true	true	7.105427e-15	0.000000e0	4.831691e-13	5.400125e-13	7.105427e-15	0.000000e0	true	6.938894e-18	-6.843152995436915e-3	-6.843152995436856e-3	5.898060e-17	true
44	53	43	true	true	true	7.105427e-15	0.000000e0	5.400125e-13	5.400125e-13	0.000000e0	2.842171e-14	true	2.081668e-17	-7.154247710848910e-3	-7.154247710848868e-3	4.163336e-17	true
45	53	44	true	true	true	2.131628e-14	0.000000e0	5.968559e-13	5.400125e-13	1.421085e-14	5.684342e-14	true	6.938894e-18	-7.182384704878523e-3	-7.182384704878458e-3	6.505213e-17	true
46	53	45	true	true	true	2.131628e-14	0.000000e0	3.979039e-13	5.400125e-13	1.421085e-14	0.000000e0	true	0.000000e0	-7.288356182930931e-3	-7.288356182930885e-3	4.597017e-17	true
47	53	46	true	true	true	7.105427e-15	0.000000e0	5.115908e-13	5.400125e-13	1.421085e-14	2.842171e-14	true	1.387779e-17	-7.449556067752173e-3	-7.449556067752151e-3	2.255141e-17	true
48	53	47	true	true	true	3.552714e-14	0.000000e0	5.968559e-13	5.400125e-13	7.105427e-15	2.842171e-14	true	0.000000e0	-7.523155553139450e-3	-7.523155553139488e-3	3.816392e-17	true
49	53	48	true	true	true	7.105427e-15	0.000000e0	5.684342e-13	5.400125e-13	1.421085e-14	0.000000e0	true	6.938894e-18	-7.611864001155408e-3	-7.611864001155482e-3	7.459311e-17	true
50	53	49	true	true	true	0.000000e0	0.000000e0	5.968559e-13	5.400125e-13	7.105427e-15	5.684342e-14	true	1.040834e-17	-7.725638349435167e-3	-7.725638349435221e-3	5.464379e-17	true
51	53	50	true	true	true	7.105427e-15	0.000000e0	7.105427e-13	5.400125e-13	1.421085e-14	8.526513e-14	true	2.775558e-17	-7.812824964428821e-3	-7.812824964428819e-3	1.734723e-18	true
52	53	51	true	true	true	2.842171e-14	0.000000e0	6.536993e-13	5.400125e-13	7.105427e-15	2.842171e-14	true	1.040834e-17	-7.897003581226126e-3	-7.897003581226199e-3	7.285839e-17	true
5	54	4	true	true	true	4.440892e-16	1.421085e-14	4.618528e-14	6.536993e-13	4.440892e-16	1.776357e-15	true	2.775558e-17	-6.526926753268980e-4	-6.526926753258055e-4	1.092442e-15	true
7	54	6	true	true	true	8.881784e-16	1.421085e-14	7.105427e-14	6.536993e-13	1.776357e-15	7.105427e-15	true	6.938894e-18	-1.104751324772792e-3	-1.104751324771953e-3	8.387388e-16	true
11	54	10	true	true	true	3.552714e-15	1.421085e-14	1.136868e-13	6.536993e-13	2.664535e-15	3.552714e-15	true	6.938894e-18	-9.265831988448238e-4	-9.265831988443194e-4	5.043709e-16	true
13	54	12	true	true	true	1.776357e-15	1.421085e-14	1.421085e-13	6.536993e-13	1.776357e-15	2.131628e-14	true	4.510281e-17	-2.738353073185674e-3	-2.738353073185330e-3	3.443426e-16	true
17	54	16	true	true	true	3.552714e-15	1.421085e-14	1.989520e-13	6.536993e-13	7.105427e-15	0.000000e0	true	1.040834e-17	-3.400552920214430e-3	-3.400552920214153e-3	2.775558e-16	true
19	54	18	true	true	true	3.552714e-15	1.421085e-14	1.989520e-13	6.536993e-13	7.105427e-15	7.105427e-15	true	0.000000e0	-2.204855899484691e-3	-2.204855899484431e-3	2.597748e-16	true
23	54	22	true	true	true	0.000000e0	1.421085e-14	2.984279e-13	6.536993e-13	1.065814e-14	0.000000e0	true	2.775558e-17	-4.208129785361635e-3	-4.208129785361537e-3	9.801188e-17	true
25	54	24	true	true	true	3.552714e-15	1.421085e-14	2.415845e-13	6.536993e-13	1.065814e-14	1.421085e-14	true	2.081668e-17	-4.599004505004555e-3	-4.599004505004420e-3	1.353084e-16	true
29	54	28	true	true	true	7.105427e-15	1.421085e-14	3.552714e-13	6.536993e-13	1.421085e-14	1.421085e-14	true	6.938894e-18	-3.067430359176895e-3	-3.067430359176782e-3	1.123233e-16	true
31	54	30	true	true	true	1.065814e-14	1.421085e-14	3.552714e-13	6.536993e-13	1.065814e-14	2.842171e-14	true	1.387779e-17	-4.160199393458598e-3	-4.160199393458509e-3	8.933826e-17	true
35	54	34	true	true	true	7.105427e-15	1.421085e-14	3.979039e-13	6.536993e-13	1.776357e-14	1.421085e-14	true	1.387779e-17	-5.726859723035854e-3	-5.726859723035822e-3	3.209238e-17	true
37	54	36	true	true	true	3.552714e-15	1.421085e-14	4.547474e-13	6.536993e-13	1.776357e-14	5.684342e-14	true	6.938894e-18	-5.325319446716214e-3	-5.325319446716250e-3	3.642919e-17	true
41	54	40	true	true	true	1.421085e-14	1.421085e-14	5.400125e-13	6.536993e-13	7.105427e-15	5.684342e-14	true	6.938894e-18	-6.136270813749123e-3	-6.136270813749195e-3	7.199102e-17	true
43	54	42	true	true	true	7.105427e-15	1.421085e-14	4.831691e-13	6.536993e-13	0.000000e0	8.526513e-14	true	6.938894e-18	-6.841416146472643e-3	-6.841416146472649e-3	6.938894e-18	true
47	54	46	true	true	true	7.105427e-15	1.421085e-14	5.115908e-13	6.536993e-13	0.000000e0	0.000000e0	true	6.938894e-18	-7.195665834589573e-3	-7.195665834589627e-3	5.377643e-17	true
49	54	48	true	true	true	7.105427e-15	1.421085e-14	5.684342e-13	6.536993e-13	7.105427e-15	5.684342e-14	true	3.469447e-18	-7.413160820165782e-3	-7.413160820165804e-3	2.255141e-17	true
53	54	52	true	true	true	0.000000e0	1.421085e-14	5.400125e-13	6.536993e-13	0.000000e0	5.684342e-14	true	0.000000e0	-7.752328288079162e-3	-7.752328288079121e-3	4.076600e-17	true
2	55	1	true	true	true	1.110223e-16	2.131628e-14	1.065814e-14	5.684342e-13	7.771561e-16	3.996803e-15	true	0.000000e0	-3.007032127679658e-4	-3.007032127671297e-4	8.361367e-16	true
3	55	2	true	true	true	4.440892e-16	2.131628e-14	2.398082e-14	5.684342e-13	8.881784e-16	8.881784e-16	true	4.163336e-17	-5.691033307299066e-4	-5.691033307292613e-4	6.453171e-16	true
4	55	3	true	true	true	4.440892e-16	2.131628e-14	3.463896e-14	5.684342e-13	8.881784e-16	7.105427e-15	true	0.000000e0	-5.526088591303177e-4	-5.526088591299230e-4	3.946496e-16	true
6	55	5	true	true	true	4.440892e-16	2.131628e-14	5.684342e-14	5.684342e-13	2.220446e-15	1.065814e-14	true	2.428613e-17	-1.303366501720478e-3	-1.303366501720173e-3	3.057450e-16	true
7	55	6	true	true	true	8.881784e-16	2.131628e-14	7.105427e-14	5.684342e-13	1.776357e-15	7.105427e-15	true	1.040834e-17	-7.430976029209994e-4	-7.430976029206351e-4	3.642919e-16	true
8	55	7	true	true	true	8.881784e-16	2.131628e-14	8.881784e-14	5.684342e-13	2.664535e-15	7.105427e-15	true	0.000000e0	-7.877495376525717e-4	-7.877495376523401e-4	2.315856e-16	true
9	55	8	true	true	true	1.776357e-15	2.131628e-14	9.237056e-14	5.684342e-13	2.664535e-15	1.065814e-14	true	3.122502e-17	-1.964443483325048e-3	-1.964443483324883e-3	1.647987e-16	true
12	55	11	true	true	true	0.000000e0	2.131628e-14	1.350031e-13	5.684342e-13	5.329071e-15	2.131628e-14	true	2.081668e-17	-2.075850692542372e-3	-2.075850692542265e-3	1.062518e-16	true
13	55	12	true	true	true	1.776357e-15	2.131628e-14	1.421085e-13	5.684342e-13	7.105427e-15	2.131628e-14	true	3.469447e-18	-2.528927909340990e-3	-2.528927909340931e-3	5.941428e-17	true
14	55	13	true	true	true	1.776357e-15	2.131628e-14	1.563194e-13	5.684342e-13	3.552714e-15	1.421085e-14	true	3.469447e-17	-9.730417481275563e-4	-9.730417481273700e-4	1.863744e-16	true
16	55	15	true	true	true	0.000000e0	2.131628e-14	1.705303e-13	5.684342e-13	5.329071e-15	2.131628e-14	true	0.000000e0	-2.674267704696255e-3	-2.674267704696216e-3	3.946496e-17	true
17	55	16	true	true	true	3.552714e-15	2.131628e-14	1.989520e-13	5.684342e-13	5.329071e-15	3.552714e-14	true	1.040834e-17	-3.157664019398330e-3	-3.157664019398224e-3	1.066855e-16	true
18	55	17	true	true	true	3.552714e-15	2.131628e-14	2.131628e-13	5.684342e-13	7.105427e-15	2.131628e-14	true	1.734723e-17	-3.624982322381934e-3	-3.624982322381873e-3	6.071532e-17	true
19	55	18	true	true	true	3.552714e-15	2.131628e-14	1.989520e-13	5.684342e-13	3.552714e-15	4.263256e-14	true	0.000000e0	-1.683510908142811e-3	-1.683510908142646e-3	1.650156e-16	true
21	55	20	true	true	true	7.105427e-15	2.131628e-14	2.415845e-13	5.684342e-13	7.105427e-15	4.263256e-14	true	1.387779e-17	-3.311368996727424e-3	-3.311368996727368e-3	5.551115e-17	true
23	55	22	true	true	true	0.000000e0	2.131628e-14	2.984279e-13	5.684342e-13	3.552714e-15	1.421085e-14	true	6.938894e-18	-3.818344174125467e-3	-3.818344174125362e-3	1.049508e-16	true
24	55	23	true	true	true	0.000000e0	2.131628e-14	2.700062e-13	5.684342e-13	7.105427e-15	2.842171e-14	true	1.387779e-17	-4.129257831871392e-3	-4.129257831871384e-3	7.806256e-18	true
26	55	25	true	true	true	3.552714e-15	2.131628e-14	3.126388e-13	5.684342e-13	1.065814e-14	1.421085e-14	true	3.469447e-18	-4.687002171820816e-3	-4.687002171820815e-3	1.734723e-18	true
27	55	26	true	true	true	0.000000e0	2.131628e-14	2.842171e-13	5.684342e-13	7.105427e-15	0.000000e0	true	0.000000e0	-4.931732395381431e-3	-4.931732395381396e-3	3.469447e-17	true
28	55	27	true	true	true	7.105427e-15	2.131628e-14	3.268497e-13	5.684342e-13	1.065814e-14	5.684342e-14	true	3.469447e-17	-1.200241897667598e-3	-1.200241897667561e-3	3.642919e-17	true
29	55	28	true	true	true	7.105427e-15	2.131628e-14	3.552714e-13	5.684342e-13	3.552714e-15	5.684342e-14	true	1.387779e-17	-2.498352621349949e-3	-2.498352621349930e-3	1.994932e-17	true
